"","ID","sentence","Xmean","YMean","n","Xsd","Ysd"
"2130",2130,"He laughs at you, grins, provokes you, I don't know, and you would  love  nothing better that for the earth to swallow you, but . . . And then he called that same Muharem, the one who brought me to him, and told him to take me back to the room.",20,18,10,9.42809041582063,13.1656117720877
"2131",2131,"Well, yeah, I think that there are, depending on the circumstances there were certain talents that were especially helpful and uh, uh, the, the capacity to  retain  a kind of infantile uh, faith that things will work out all right.",7.5,10,12,24.1679727964699,11.2815214963553
"2132",2132,"Boom, boom, boom,  boom , boom, very loud.",5,7.5,12,25.0454132981017,13.5680105059994
"2133",2133,"You know, when they start first school they didn't go to school, both of them, you  know .",0,8,10,27.4873708374511,16.8654808542314
"2134",2134,"When they  sounded  the -- you heard the alarm you had to grab whatever you could and run outside -- roll call.",30,-30,10,0,0
"2135",2135," Looking  back at my notes, we had almost a third alarm assignment of firefighters in there at one point or volunteers that came up afterwards.",16.6666666666667,16.6666666666667,12,23.094010767585,14.3548112513055
"2136",2136,"So at that time we started -- we began to, to see what's  happening  but we had no idea that they could just come up with mass scale murder.",5.33333333333333,4.66666666666667,15,29.9682371536138,14.0746310109799
"2137",2137,"They  served  somewhere or they were recruits and now they were assigned to be my bosses.",27,27,10,6.74948557710553,6.74948557710553
"2138",2138,"I think when I got to the sidewalk area,  turning  to go to make a right back towards Albany, I looked over my shoulder briefly and I could see this big cloud of dust.",15.4545454545455,13.6363636363636,11,18.0906806746658,14.3336856898198
"2139",2139,"For the interrogation of important persons I  assigned  it to Pon, and for the next importance it was Tuy.",30,30,10,0,0
"2140",2140,"From the time he left up to the time of his death of  course  I never heard a thing.",16.3636363636364,8.18181818181818,11,24.6059859679417,23.5873617932069
"2141",2141,"I will never judge, but I will never accept the attitude of someone from that times,  lets  say Josip Broz Tito who is considered, well I consider him just a person like any other person was.",2.30769230769231,-0.769230769230769,13,28.0338623078847,13.821202589704
"2142",2142,"Regarding numbers 13 and 14, they were relatively old and Son Sen probably wanted to  know  whether they had outside connections.",14,13,10,17.1269767715535,14.9443411809733
"2143",2143,"It will drop ; I mean they are  working  with the people throughout ; the most sensitive to international opinion ; they are in touch with you know foreign powers.",24.5454545454545,24.5454545454545,11,18.0906806746658,12.1355975243384
"2144",2144,"What startled me was that no one had introduced -LSB- directed -RSB- me to  work  with him.",24,-6,10,10.7496769977314,26.7498701969852
"2145",2145,"No, we  got  separated, at this point we got separated and we were so overwhelmed there was no time to look for somebody, you know because they put us in there, in, in the sitting, crouching position.",30,18,10,0,25.298221281347
"2146",2146,"Nate Thayer had explained to me that Pol Pot  denied  the existence of S-21 and claimed that it was an invention of the Vietnamese.",23.6363636363636,3.63636363636364,11,18.0403587950613,27.3030134866931
"2147",2147,"It reminds me of when I went to the Soviet Union, there was an equal passion there when communism came, people were willing to give up their family life, just to  build  a socialist country or communist country.",20,20,11,17.8885438199983,11.8321595661992
"2148",2148,"Again I say, I respect, really, I  mean  a lot of young people died, the infantry dies the most.",20,20,11,18.9736659610103,13.4164078649987
"2149",2149,"I was completely  dirty .",30,30,10,0,0
"2150",2150,"I  made  my way to that staircase, got myself out, and I don't know where I came out.",23,20,10,18.8856206322871,20
"2151",2151,"We had a couple of people stop us  complaining  about chest pain, asthma, couple of pregnant people, mostly about 2 or 3 couples were throwing their kids at us, they wanted to get the kids inside.",29,29,10,3.16227766016838,3.16227766016838
"2152",2152,"Regarding torture by removing the nails, that idea, Duch instructed that this was a secondary method of torture to avoid having wounds all over their bodies, whenever the other methods had not been  successful , those four or five other methods.",22,-10,10,11.3529242439509,23.5702260395516
"2153",2153,"And I  went  to this guy.",26,26,10,8.43274042711568,8.43274042711568
"2154",2154,"Yes, my mother  had  numerous cousins.",24,27,10,18.9736659610103,9.48683298050514
"2155",2155,"I  gather  iron, I gather all sort of things and sell them, I manage somehow.",29,23,10,3.16227766016838,18.8856206322871
"2156",2156,"When I saw him, he  came  to visit me, he came and brought a bottle of 2l coca-cola, a liter of stock, because that is what we used to drink when we were in school.",24.5454545454545,24.5454545454545,11,18.0906806746658,12.1355975243384
"2157",2157,"I would have only felt bad  had  he died there.",20,8,10,10.5409255338946,22.0100986922922
"2158",2158,"Okay you read about it . . . But you never . . . I was very  young , very much a baby in that sense.",15.8333333333333,15.8333333333333,12,23.5326980770986,15.0504203102489
"2159",2159,"I saw numerous PD who instructed me where to  go , and the lieutenant instructed me where to go.",18.3333333333333,18.3333333333333,12,22.8963408483195,14.0345893053447
"2160",2160,"The prisoners whose blood had been  taken , I just know enough to say that when they were piled up they had not yet drawn their last breaths, there were not yet dead.",23,20,10,18.8856206322871,20
"2161",2161,"He was a pharmacist and they had two beautiful children and they were  living  here in Detroit.",28,28,10,6.32455532033676,6.32455532033676
"2162",2162,"He picks up the phone, calls a friend of his -- a Jewish manufacturer and he told him -- and these are the exact words what he said, ` ` I  got  a refugee here just got off the boat.",22.7272727272727,22.7272727272727,11,18.4883255547435,12.7207775634268
"2163",2163,"The lieutenant certainly could handle a sector, and I had the ALS coordinator, which he could certainly be  used  as a paramedic.",15,15,10,7.07106781186548,7.07106781186548
"2164",2164,"And the screams and  weeping  of Olga Visnjic whose children they killed half an hour ago, they killed her seven and ten year old children, her husband and her mother.",24,27,10,18.9736659610103,9.48683298050514
"2165",2165,"I regret to say we left him there knowing that we would get him eventually and I heard that they  got  him out a couple of days later.",2.72727272727273,5.45454545454545,11,26.866674186028,15.7249078621379
"2166",2166,"They  passed  behind our back.",28,28,10,4.21637021355784,4.21637021355784
"2167",2167,"About five minutes later, when we started  treating  some other people.",19,22,10,20.2484567313166,13.1656117720877
"2168",2168,"He said, ` Ma'. . . I said, ` They'll  kill  you, my darling '.",15,18,10,18.4089350286454,11.3529242439509
"2169",2169,"We all worked, we  had  land, we worked on it, we sowed, kept the cattle, that's how we lived.",28,28,10,6.32455532033676,6.32455532033676
"2170",2170,"Ah, they were taken during the  attack  of Croatian forces, so they withdrew and then we took them away.",29,29,10,3.16227766016838,3.16227766016838
"2171",2171,"He was a pharmacist and they  had  two beautiful children and they were living here in Detroit.",24.5454545454545,24.5454545454545,11,18.0906806746658,12.1355975243384
"2172",2172,"I can remember  going  back this way, or at least I think the chauffeur and another member went around somewhere, I guess to find a rig and get the rig in place somewhere else.",7,16,10,26.6874918683308,13.4989711542111
"2173",2173,"As regards the first question, I hid absolutely nothing from Christophe Peschoux and freely answered his  questions .",23,22,10,18.8856206322871,17.5119007154183
"2174",2174,"These reservations having been noted, our client is  ready  to answer your questions.",29,29,10,3.16227766016838,3.16227766016838
"2175",2175,"I  felt  some sterile water bottles.",23.6363636363636,23.6363636363636,11,18.0403587950613,12.0604537831105
"2176",2176,"They are not interested so long as their business is  running  and they are making the profit.",17.2727272727273,3.63636363636364,11,23.7027041035022,24.6059859679417
"2177",2177,"And I  go  -- it was drizzly weather -- and I go as far as halfway, and all of a sudden I realize that if from all of the barracks the whole camp, they had sorted out so many of the unwanted ones, children, disabled, older, sick looking or whatever.",16.6666666666667,16.6666666666667,12,23.4843597212092,14.9747261825525
"2178",2178,"It reached me through Son Sen . I recognize that I noted in the margin ` ` to the attention of Comrade Chan for interrogation  using  the Cold method''.",0,0,10,0,0
"2179",2179,"So they actually did do these things there before and I guess, I  suspect , they did it in detention as well.",3,9,10,18.2878222991269,7.37864787372622
"2180",2180,"No, we got separated, at this point we got separated and we were so overwhelmed there was no time to look for somebody, you know because they  put  us in there, in, in the sitting, crouching position.",23.6363636363636,18.1818181818182,11,18.0403587950613,19.9088833530069
